SG_UF_PROVA;NU_NOTA_MT
SC;523.2
ES;636.6
GO;731.5
BA;498.9
PI;
SE;405.6
SP;585.1
AP;
CE;777.8
PA;430.6
DF;479.2
ES;487.7
DF;
SC;564.9
MT;
ES;
SP;472.8
BA;390.9
PA;518.2
PA;
CE;622.1
DF;466.1
GO;
SP;597.0
ES;387.1
SP;827.8
BA;458.8
AC;747.3
RJ;
PB;570.9
CE;455.7
RS;
AL;517.0
SP;461.3
SC;384.9
BA;
GO;437.2
MG;517.8
SP;
SP;587.5
RS;618.4
BA;
AL;406.0
ES;
CE;411.0
SP;463.6
MG;630.0
RJ;601.3
SP;401.2
SP;720.8
MT;437.5
SP;713.2
RJ;518.7
BA;
MG;521.4
MA;602.1
MA;506.4
RS;
MG;534.2
BA;
CE;
BA;528.5
SP;505.9
RS;475.1
MG;546.8
SP;442.3
MG;543.1
MG;716.3
ES;458.5
SP;
BA;446.8
PR;462.0
MA;
RN;555.1
GO;517.3
CE;421.9
BA;372.2
MG;
RN;544.2
SP;371.8
CE;
PE;457.9
GO;512.5
PE;488.8
MG;701.4
PR;
MG;
CE;521.2
PB;411.9
SP;574.0
RJ;606.5
PR;
PA;356.8
PA;461.4
MA;
GO;
PE;
RS;527.0
MS;
MA;377.6
PR;636.1
PI;704.7
PE;539.6
MG;630.9
TO;467.5
MA;527.0
SP;678.2
RJ;
CE;
RJ;678.3
MA;
SP;747.8
RN;
BA;584.6
PE;627.0
MG;584.6
MA;647.6
GO;698.4
PE;
PR;520.2
RO;509.3
PE;709.2
CE;519.3
SP;525.8
PI;408.8
PE;530.5
CE;
GO;
CE;
SP;448.7
BA;597.1
RJ;487.6
RS;
MA;726.9
MG;698.4
MA;
MG;
ES;884.8
BA;
SP;
RJ;785.0
MT;404.4
PR;444.9
PA;530.6
MA;430.8
MG;
GO;
BA;
PE;488.9
PE;446.4
RS;490.1
SP;409.1
SP;
PR;689.0
SP;595.1
MG;550.0
AL;405.7
CE;682.6
ES;498.7
MG;769.3
BA;477.3
AL;466.1
MA;432.3
BA;478.5
PB;376.0
MA;417.0
MA;416.9
MG;612.5
MG;532.9
PA;
SP;606.6
CE;488.5
RS;535.2
PA;615.7
CE;
SP;
MA;
AL;
SP;
MA;416.7
BA;
GO;567.4
PI;799.3
PA;
MT;
PA;600.9
SP;
PE;577.3
PB;
SC;732.9
CE;
SP;
BA;611.1
PE;
PB;633.6
PA;
RJ;525.1
MA;487.0
PE;
PA;423.7
MG;
MG;505.6
AP;
TO;516.7
PE;
PI;435.8
SC;499.3
AL;551.2
PA;486.6
AM;376.3
PE;429.4
PI;605.9
SE;588.0
AL;447.0
MS;452.2
ES;
CE;468.3
RJ;785.8
CE;
BA;412.4
RN;550.9
MA;492.5
RS;387.5
PE;652.5
SP;723.7
PI;349.7
MG;713.0
MS;537.4
BA;411.3
BA;577.8
CE;404.0
MG;366.1
RJ;553.6
CE;403.9
PI;
SP;
BA;
SC;496.8
MG;
MG;728.0
MG;492.5
MA;
RJ;520.7
SP;674.4
PB;568.9
RJ;341.1
PB;437.8
MG;682.4
PE;
SP;671.2
RJ;590.9
PE;562.3
MG;655.4
GO;
RR;
RJ;391.2
RJ;529.2
PA;572.3
PB;506.9
PA;696.1
PA;502.9
SP;636.8
PI;715.0
RS;655.3
RJ;389.7
MT;377.0
DF;464.3
SP;388.0
GO;460.7
PA;585.2
AL;536.8
SP;489.9
RS;
BA;
PI;560.9
MG;599.7
RO;
CE;
SP;538.7
CE;
RJ;409.4
BA;
BA;558.6
MA;
RS;599.7
SP;497.8
ES;672.6
SP;
RJ;474.6
MA;
RJ;696.0
CE;644.6
SP;
PI;414.3
PA;497.0
CE;
BA;534.4
CE;
AL;
MA;494.2
CE;518.5
PA;546.6
SP;406.5
RJ;453.1
BA;589.9
CE;510.5
PI;
MA;372.6
ES;504.4
RJ;396.6
MG;617.5
SP;
PE;
RS;416.6
SP;552.5
PA;
MA;566.0
PA;459.1
SP;610.7
PE;444.2
CE;419.2
SE;
CE;432.6
BA;372.5
SE;640.2
RR;386.6
RN;618.3
CE;762.1
SP;645.9
PB;720.0
SP;735.1
AL;384.1
MG;371.8
MS;
BA;673.3
PE;470.3
SP;764.0
SP;342.3
SP;555.6
MG;613.7
RJ;478.6
BA;
SC;399.9
RJ;386.1
PE;
PA;430.5
MG;544.4
PE;444.9
MS;442.8
RJ;552.4
ES;
BA;
AM;456.2
MG;683.3
SP;
DF;409.2
MG;
MG;690.7
MG;
SP;
PI;784.2
MA;459.1
CE;
PB;689.1
PI;
RJ;542.8
SE;535.5
GO;706.0
MG;
PA;
RS;668.6
PE;446.0
DF;
SP;495.4
PA;551.6
PR;541.8
PB;394.7
SP;490.4
RJ;
PA;382.3
MA;500.6
MA;374.9
SP;456.8
SE;
PB;632.0
SP;563.1
PB;
AM;
RN;399.3
RS;
RJ;
RJ;581.2
PE;390.7
PA;464.7
SP;654.1
PI;
SP;811.4
PE;400.9
RS;527.3
RO;378.5
SC;396.3
MA;381.6
MT;
GO;
MG;474.2
RN;364.5
RJ;545.0
MG;576.4
PE;519.0
SP;425.8
RS;584.6
RJ;565.0
CE;
SP;631.3
SP;452.2
MG;525.5
BA;430.2
PB;474.4
PE;
PI;420.7
ES;512.6
MG;561.5
CE;
BA;
RJ;399.0
MA;408.5
DF;
PR;471.5
CE;486.0
PI;
PI;663.9
GO;530.7
AL;
CE;368.7
SP;555.6
PE;441.5
PA;747.4
PB;369.2
CE;
SP;
PA;433.9
RS;549.5
DF;
RS;
BA;571.7
MA;
SP;
RJ;460.2
PA;664.9
RS;
AL;684.9
RN;
SE;
RJ;505.1
PA;496.7
RJ;414.9
ES;820.3
MG;742.8
PE;
MG;644.1
CE;
BA;426.1
PR;717.6
PB;436.1
ES;
RN;497.6
BA;
PE;584.0
BA;459.8
CE;
PA;
RN;707.9
PE;454.6
MA;632.7
PA;337.3
SP;511.1
SP;683.0
CE;456.2
PI;422.9
CE;720.0
SP;751.9
CE;412.7
PA;610.5
RJ;417.5
BA;667.1
MA;436.3
BA;416.8
RJ;395.7
PI;
BA;364.7
MT;
PE;587.7
DF;495.2
CE;535.4
SP;563.6
PA;
PA;515.1
BA;602.6
MT;457.0
BA;469.2
MG;
PE;
RJ;
PA;520.0
RJ;579.4
BA;531.1
PA;431.4
PR;458.6
GO;566.7
CE;861.0
CE;387.1
MG;
PB;
MT;555.5
MT;432.6
RN;542.0
MG;
RJ;470.6
MT;434.9
BA;
BA;
MG;
MG;714.8
BA;681.1
MG;509.1
AM;351.8
PB;
MA;511.6
PE;462.4
MT;704.8
PA;379.6
TO;523.7
PA;445.0
BA;478.3
PA;
SP;786.0
RJ;425.9
PE;525.0
PE;
AL;595.8
PI;374.7
MG;
PE;
PR;485.1
MG;670.1
MA;
MG;552.5
RN;
SP;
PA;409.7
AM;
BA;552.8
SP;
MT;
MG;
ES;563.4
ES;430.8
MA;390.1
GO;720.6
PA;469.9
PR;488.4
SP;391.7
AM;
MA;577.1
BA;548.6
AM;433.5
BA;693.7
PA;486.2
RJ;476.8
GO;533.6
SE;367.9
CE;514.3
GO;
BA;788.2
SP;575.4
SP;682.9
RO;
PI;376.1
PE;431.3
BA;585.6
RS;
PA;695.1
PR;539.1
MG;
PE;561.3
BA;
MA;355.5
SP;442.8
RJ;681.3
MG;725.1
SP;812.5
PR;595.8
BA;465.8
PA;386.4
PA;368.7
CE;633.7
BA;873.2
RN;476.9
GO;480.7
PI;478.0
BA;663.9
RS;604.7
MS;
CE;537.8
GO;571.4
GO;
RJ;639.9
RJ;491.3
DF;680.4
PI;644.2
MG;
MG;
MA;
MA;
GO;547.2
PE;526.8
GO;
SP;742.1
PA;511.8
PB;
SP;
GO;459.0
PA;436.9
MA;640.2
RS;554.8
PR;582.9
BA;556.2
MA;406.1
PE;601.5
PE;451.6
AC;369.8
SP;418.8
BA;470.3
CE;674.3
BA;
PA;546.5
BA;507.1
CE;632.6
GO;580.1
PB;372.7
PB;440.8
SC;581.0
MT;415.2
BA;365.0
RN;
SP;
RN;
MA;396.7
MA;
RJ;
CE;447.2
MG;850.9
PA;
MA;560.9
SP;580.6
AL;644.7
GO;496.0
BA;623.1
SP;
BA;597.8
SP;630.5
SP;428.2
RJ;
SP;477.8
GO;422.6
SP;547.9
PA;
PR;391.8
RJ;539.3
BA;
PB;402.6
SP;478.2
PA;
SP;357.2
RS;569.8
MG;641.4
PR;720.8
BA;538.3
SC;486.6
BA;
MA;570.3
BA;701.2
CE;645.3
BA;540.3
PA;386.9
MG;
MA;386.7
MG;590.9
BA;762.5
BA;669.5
PA;636.9
MA;541.2
CE;593.3
PI;
MA;432.7
AL;511.5
AL;571.6
SP;478.0
SC;
PA;763.3
PA;
SE;381.2
PE;443.9
SP;895.5
SP;613.2
MG;
MG;
SP;581.4
CE;600.7
AM;383.1
SE;
RJ;494.0
BA;
RJ;420.9
MG;652.5
MS;
SP;678.6
PE;516.1
MG;492.6
RJ;
PI;645.8
CE;480.2
CE;395.3
CE;429.9
PR;567.4
BA;
RJ;474.7
PE;505.8
CE;646.2
PB;664.7
SE;563.5
PA;449.7
AL;
SC;
RJ;526.1
ES;
PA;524.4
DF;591.1
PB;
CE;374.0
PE;674.1
PI;
MG;551.5
GO;578.5
ES;
PI;441.0
RO;409.1
MA;461.1
GO;446.2
SP;
PB;
PE;672.8
SP;648.3
MT;367.5
SP;720.6
PE;484.5
RJ;
MG;665.8
SP;514.4
SP;744.8
PA;377.8
BA;602.8
GO;491.3
GO;441.0
CE;
AL;574.3
RJ;
SE;627.7
MG;481.3
RN;427.3
SP;
PI;570.9
ES;498.8
MA;472.0
TO;552.3
BA;
BA;538.9
AM;
PB;459.4
BA;471.4
SP;647.0
SP;
MA;404.8
PA;447.1
PI;
MG;
RJ;583.1
AM;
RJ;430.6
PA;485.2
BA;
AM;486.0
SP;
MG;
DF;685.6
RS;389.6
GO;430.8
SE;440.7
BA;620.0
PI;597.3
CE;521.9
SP;675.5
BA;
RS;
PE;591.9
PA;454.7
RS;475.4
BA;443.8
RJ;
CE;629.1
PR;
SP;
AM;509.0
PI;473.6
RJ;461.0
PB;
PE;354.0
PA;446.1
CE;622.1
MG;503.8
MA;
CE;680.2
RN;
PB;412.1
MG;468.4
PA;499.3
BA;
BA;
RJ;
SP;
SP;
BA;
PE;546.0
RR;476.4
SP;
AC;
PR;698.1
SE;464.8
PB;507.4
PI;
PE;642.0
CE;457.1
SC;
BA;614.5
CE;558.6
SC;444.2
RJ;387.2
SP;
DF;
MA;483.0
RN;683.7
MG;724.7
PA;510.9
CE;567.3
CE;
SP;590.2
SP;481.7
PA;371.8
BA;408.1
CE;588.3
SP;383.0
MA;558.4
PI;644.7
BA;585.0
SP;758.0
PA;510.1
SP;
RN;420.7
PB;396.9
BA;453.8
BA;533.5
PR;
BA;470.4
MA;630.6
PB;352.6
SP;538.5
PB;381.5
CE;516.2
PB;
CE;379.7
GO;451.0
MS;547.0
RJ;473.7
ES;
PE;527.8
RS;
MS;574.3
RJ;597.8
PA;382.4
BA;
RJ;
PE;486.2
SC;439.4
CE;
BA;
MS;
RJ;387.6
MG;410.0
RJ;
PA;470.8
SE;587.6
MG;
RJ;362.8
MG;
PR;
PA;518.7
PI;503.7
BA;492.2
AL;379.1
PI;412.7
AM;351.7
RS;480.5
RJ;523.4
PA;
PE;382.6
RN;445.2
PR;
PB;390.3
RN;545.4
PA;590.0
SC;588.6
SC;414.0
MG;
PB;423.0
CE;529.1
RJ;571.8
MT;457.9
PA;373.7
PA;587.1
SC;
BA;
AM;
GO;473.2
RJ;
MG;537.7
PE;
RS;620.8
PA;586.3
BA;
RJ;
BA;483.2
MA;
RJ;388.5
SP;697.6
CE;672.1
BA;406.4
RO;493.3
BA;635.5
PE;578.0
ES;472.2
MG;
PB;515.5
MG;625.3
AL;386.0
BA;493.2
BA;
GO;701.1
MG;565.9
RJ;
MA;
BA;489.6
RJ;470.6
BA;
SC;797.0
PR;
BA;487.4
SP;421.4
SP;590.7
BA;
RJ;684.8
BA;421.0
MT;611.4
BA;565.2
SP;680.8
RS;641.6
SP;598.5
SC;584.1
DF;582.2
RN;538.7
SP;
PB;430.3
DF;
PA;462.1
PE;
PA;
PI;529.4
PE;463.4
MT;470.5
PR;768.2
CE;397.1
RJ;377.9
PE;662.0
RS;641.3
RO;
PB;533.7
PA;541.1
MG;
PR;628.3
PA;379.2
MG;507.7
RJ;487.0
PA;
PA;470.3
PA;506.1
MA;397.2
MA;475.3
SP;594.5
MA;414.3
GO;397.2
AM;
BA;619.8
RJ;555.5
SP;
PR;575.0
PA;429.5
SP;493.1
ES;769.0
BA;585.5
PI;420.2
AM;448.7
RJ;430.3
RJ;
RJ;494.7
MG;623.5
PR;
MG;387.4
RJ;477.0
BA;717.2
BA;
MA;466.8
BA;479.1
RN;
SC;630.7
AL;462.7
BA;558.7
CE;
CE;476.2
MS;
SP;442.6
BA;
MG;516.5
CE;771.1
RJ;
AM;
PA;533.4
PI;
PA;
CE;400.8
RS;372.5
PB;405.0
RJ;660.3
SP;635.5
SP;563.4
MA;527.7
PE;
BA;433.2
PA;627.4
SE;470.6
GO;
PE;
MA;435.5
GO;
MG;
PA;604.6
AM;
RJ;534.3
PA;449.2
PA;774.1
MG;411.1
GO;
PA;509.0
AP;
CE;566.8
GO;549.6
BA;497.9
BA;
SP;636.7
RJ;565.2
PE;556.6
BA;411.2
SP;456.9
SP;
MG;654.4
CE;750.0
SC;642.1
PE;582.5
MG;534.3
MA;431.8
SP;486.9
PR;516.5
SC;546.8
AM;376.9
PI;535.5
BA;350.2
BA;
AM;
MG;464.2
RJ;496.3
AM;
RJ;597.8
MA;
BA;546.6
SP;
SP;
PA;528.8
RJ;452.9
PR;566.5
PR;510.7
CE;573.1
PI;
BA;638.6
BA;413.1
MA;
PI;357.6
PE;
AL;
PE;
MG;
RN;483.9
BA;510.2
CE;721.3
BA;382.0
PB;429.8
RN;403.8
RJ;444.1
MT;484.2
GO;457.1
MT;432.8
PB;444.4
RJ;417.1
ES;590.9
BA;
PA;515.4
RJ;
SP;614.3
PA;661.5
SP;544.4
CE;568.6
BA;353.6
BA;
BA;441.8
PB;
RS;519.1
RS;
SP;708.5
MG;
SP;613.4
PE;
CE;507.6
CE;
MG;
PB;644.8
BA;360.1
MA;427.9
RJ;477.7
SP;
RS;
RN;428.8
RJ;499.3
CE;572.8
DF;586.0
MG;423.5
RN;498.9
BA;622.5
PB;586.0
BA;475.5
SP;695.2
SP;697.8
SC;
PA;387.9
SP;695.1
PR;
RJ;398.9
PR;409.1
RJ;
RJ;610.4
PE;670.0
PR;
SP;383.4
RS;688.1
RN;749.6
RJ;541.9
GO;516.0
MA;378.3
RJ;573.9
MS;434.5
MA;
CE;682.1
PI;428.1
SE;387.7
SC;797.0
BA;
RJ;378.2
SC;413.7
MT;436.5
RS;580.0
ES;351.9
AL;420.0
PE;701.1
PI;438.3
SP;468.8
SP;575.7
SP;415.3
MA;
MA;425.0
MA;591.8
RS;582.7
BA;803.0
SE;674.0
CE;
MG;
CE;426.0
SP;556.0
RJ;602.6
RS;
SP;620.5
RJ;542.6
PA;388.9
PE;635.0
MG;
AL;492.9
PA;
GO;
PI;691.1
SP;591.2
PA;575.3
RJ;670.9
MA;402.8
BA;549.0
PE;470.1
BA;438.5
MA;636.4
GO;
MG;564.2
SE;756.9
GO;
MG;582.2
SC;645.8
RJ;487.0
PE;
AL;
SP;509.7
SP;
DF;600.9
MS;678.9
PA;
SP;499.4
PA;
BA;
PA;491.4
SC;
PB;617.2
MA;524.2
BA;463.4
BA;
CE;540.1
CE;599.2
MA;
MG;842.2
PA;
PA;610.3
PA;
PA;
PB;491.0
BA;
SE;368.4
RS;
SP;618.4
AP;
RN;500.4
CE;495.5
PA;
GO;416.6
MA;
SP;886.7
RS;435.9
RN;443.6
SP;694.5
PB;532.8
MA;
RN;649.7
MA;392.2
SP;
RN;
BA;
RJ;
RN;
CE;535.9
RJ;
CE;491.9
RJ;358.5
RN;401.4
RJ;579.6
RN;
BA;
MT;621.2
SE;530.7
RJ;503.6
BA;534.6
GO;
RJ;464.7
CE;405.0
MS;462.7
PA;517.5
MG;465.9
PA;374.3
RJ;
MG;566.8
MG;474.2
SC;609.2
SE;541.3
SE;378.0
SP;
SP;
ES;504.6
RJ;
MS;573.1
RJ;418.2
MG;772.7
SP;811.0
SP;643.0
PA;364.6
MG;
RN;601.3
BA;
SP;671.3
MS;492.1
RJ;400.2
SC;
PI;
DF;
PA;814.2
BA;532.5
RJ;451.8
SE;
PE;391.2
RN;710.8
PE;
ES;695.5
TO;613.0
RJ;638.3
MT;
CE;
PA;
PR;642.2
DF;
GO;620.4
MG;601.8
MG;
MT;408.1
BA;
PB;522.6
SC;594.3
ES;
MA;491.7
PE;529.6
CE;410.2
MG;
SP;
BA;805.8
MG;630.5
PE;426.4
MT;449.6
MG;
PB;
SC;512.7
PE;687.4
SP;
SP;637.0
PE;581.6
BA;525.3
SP;
SP;
CE;529.9
SP;516.7
CE;
BA;544.3
SP;583.9
PR;
GO;393.6
BA;
RO;855.6
PA;
RJ;
MA;392.9
MG;
RS;450.1
RJ;494.1
PI;
PR;653.8
PA;603.7
TO;
CE;
MA;400.5
BA;480.2
MA;
RJ;697.5
PI;
DF;643.2
MG;596.6
SP;529.1
RS;614.3
GO;473.7
SP;
MG;
BA;545.0
MG;618.6
SP;516.9
BA;
PB;483.2
PE;
MG;626.5
SP;585.7
CE;566.6
PI;
TO;536.3
AP;605.9
BA;415.0
SP;
PE;458.9
SP;
SC;
PE;402.0
AM;388.4
SP;355.7
SP;592.1
CE;580.9
GO;390.9
SP;471.0
PE;575.2
SP;377.6
RO;456.1
RS;502.0
PE;
PA;
PE;
RJ;
GO;345.3
GO;
MG;601.9
CE;708.3
SP;606.1
PE;
ES;482.8
CE;504.6
RN;367.2
SP;403.4
PE;631.0
CE;626.8
SC;494.0
BA;414.5
BA;
AP;494.1
RJ;464.1
SP;
PE;540.4
BA;369.0
PA;
BA;630.8
MG;443.1
RS;
SP;497.2
SP;451.4
RS;536.7
TO;431.9
BA;466.0
BA;671.0
RJ;469.1
MA;568.2
RS;533.4
ES;401.7
RJ;683.0
SP;
AM;399.4
MS;394.7
SP;421.8
PE;478.6
PR;652.4
GO;
ES;679.7
PB;627.0
PR;
CE;683.3
PE;411.0
SP;580.4
BA;
PA;389.6
CE;
RN;692.1
RJ;
SE;662.7
BA;503.9
CE;563.5
SP;642.6
ES;516.9
RJ;
MG;889.0
GO;
ES;402.7
RS;529.6
SP;
PR;477.4
SE;577.6
SP;
PE;454.8
SP;
RJ;914.1
MT;
SP;447.3
PA;550.4
RN;598.8
AP;
RJ;
RN;
MA;505.5
MG;635.9
MG;518.3
MT;
SP;634.4
CE;441.0
RS;525.1
RJ;822.9
SP;566.4
DF;633.1
PA;
ES;435.9
PA;482.1
CE;440.1
SE;459.9
MG;453.3
RN;610.7
BA;375.3
SP;
MS;536.1
PA;
BA;
CE;433.9
PE;434.1
PI;389.4
RN;
PA;597.0
CE;653.1
PR;538.2
PI;482.8
PB;451.9
CE;366.6
SP;706.3
MT;528.0
PA;
PE;412.1
PA;459.9
PA;699.4
PR;511.8
PB;649.9
SP;632.3
CE;634.1
BA;532.7
SE;
CE;457.0
MA;510.9
MG;555.4
SP;367.5
RS;500.8
SP;502.5
SP;
MA;568.1
DF;545.9
CE;
PE;549.6
SC;432.9
MA;567.6
SP;
PA;
GO;594.8
CE;560.2
PI;
CE;348.6
MG;563.5
RJ;409.6
PR;526.1
PA;
RJ;468.9
RJ;485.2
CE;702.5
SP;
RN;590.2
BA;687.9
GO;367.8
RN;353.8
SP;676.1
CE;468.3
BA;446.2
SP;367.1
SP;790.4
RN;738.9
GO;418.5
AL;634.6
PA;385.9
RS;413.4
RJ;443.7
RS;368.5
CE;547.1
RS;688.4
BA;
BA;444.6
RN;
SP;443.8
PI;396.3
PR;
RS;
BA;501.5
PA;517.7
CE;555.8
AM;420.4
SP;
SE;569.3
PB;573.5
CE;508.0
PE;
MG;611.3
RJ;501.9
PB;425.7
SP;524.2
PR;650.8
RJ;
MA;501.7
SP;758.0
PI;627.7
RN;
MG;437.8
MG;
RN;646.5
SP;418.3
PI;429.2
MG;
GO;
SP;619.1
MT;464.3
PE;
RN;610.7
SP;
MS;576.3
GO;379.5
MS;612.8
MS;
PA;
MT;458.3
PB;
RS;550.8
SP;501.6
PR;338.2
PE;391.0
SE;690.2
PA;
PE;
PE;442.9
BA;394.2
RS;429.4
RS;574.6
CE;
RS;510.8
SP;817.9
MG;687.2
PA;577.9
PE;438.4
RJ;606.3
RJ;
PA;
RJ;473.6
PE;
BA;650.5
DF;517.1
RS;389.1
DF;
PR;
MG;445.8
MA;438.6
RJ;640.0
PB;429.2
GO;466.6
SP;365.2
MG;501.6
PE;420.4
MA;418.5
PA;
BA;
CE;
GO;471.5
CE;376.7
MS;563.4
BA;414.9
AL;
BA;669.5
MG;
BA;
BA;450.2
SP;515.3
CE;580.1
BA;378.8
SP;459.6
CE;481.2
BA;
SE;454.9
AP;640.4
MG;664.7
RJ;
SP;598.0
CE;506.0
ES;545.6
BA;
MG;527.8
RJ;
BA;576.0
PB;425.4
MG;803.1
CE;379.8
SE;
SE;484.0
MA;398.1
AL;
AM;
PE;469.4
RN;642.7
MA;533.2
RJ;713.5
SE;628.2
PA;
MG;386.6
BA;575.6
SP;
BA;413.4
SP;642.7
SE;557.8
PB;843.3
MG;
SE;452.9
SP;
MG;
MA;715.3
SP;532.1
MG;
SP;481.1
CE;654.5
SP;483.3
CE;576.6
CE;
BA;
PE;
GO;488.6
BA;644.2
RJ;423.3
RJ;393.3
GO;735.8
BA;
RO;
PI;562.5
DF;
ES;
BA;
SP;
PA;404.1
MG;
BA;424.7
BA;
BA;524.9
CE;
RS;645.4
PA;518.9
PI;624.4
RS;428.3
PA;
BA;399.7
PE;
CE;542.2
PA;
PI;596.5
PA;509.8
CE;410.6
MG;
MG;
BA;577.7
CE;546.7
RN;489.2
MG;640.8
SP;570.0
BA;581.6
MG;
RJ;493.9
MS;492.4
BA;702.8
SE;497.9
SP;416.5
PA;453.8
PA;
RN;
SP;
MG;829.6
PE;497.9
ES;752.1
CE;
RN;600.8
SP;800.0
PR;685.8
MA;375.3
MA;480.2
MS;468.6
BA;502.7
SE;534.9
SC;
RS;599.5
MG;610.7
CE;685.7
BA;480.4
PA;432.6
MG;
BA;469.6
PB;
BA;493.8
BA;
AM;389.6
CE;417.1
AP;628.2
PR;549.1
SP;433.8
AM;478.1
AL;
GO;
MG;
SP;620.7
AL;710.1
RN;472.6
RJ;611.3
BA;405.9
CE;417.2
GO;585.8
RN;
PE;
PA;645.0
RN;429.5
RN;459.1
SP;434.4
BA;464.6
BA;423.9
MA;395.4
RJ;578.7
CE;606.7
AL;557.4
PI;483.3
SP;
GO;
ES;367.0
PE;
PA;
MA;
PA;500.9
MS;415.1
SE;468.0
CE;
PA;536.5
SE;613.4
CE;
MG;629.3
BA;
PE;
SP;722.0
MA;516.2
BA;384.1
MS;
SP;646.6
MT;
SP;495.9
GO;
DF;
PE;
BA;
SE;462.8
RN;715.7
PB;
RS;
PA;381.4
RJ;
BA;
CE;391.7
BA;726.0
PA;469.9
RS;
MS;
AM;
CE;572.1
RS;629.6
MG;630.8
PR;
MG;
SP;584.9
GO;
BA;448.2
MA;406.8
SP;729.9
CE;539.8
RO;428.6
PR;
SP;511.3
SE;526.2
PB;388.9
BA;469.6
PA;
PE;
TO;465.9
CE;389.8
BA;387.0
PI;842.9
PE;
MG;805.5
BA;672.8
MG;754.0
CE;577.9
RS;501.1
PE;379.7
RO;402.7
SP;
MG;460.9
MG;
RS;498.9
RJ;410.2
GO;
GO;
SP;641.7
SP;593.1
RS;763.5
PI;534.0
PE;
MG;398.6
PA;
GO;452.5
GO;531.2
SP;884.4
SP;712.5
MG;
BA;
PA;
RJ;
MG;
PR;
AL;627.7
RJ;517.5
PA;395.4
RS;
RS;676.8
SP;508.0
CE;878.0
CE;
RJ;538.0
SP;
AM;
BA;395.4
BA;563.1
MT;
MG;893.4
BA;450.1
RN;
RJ;492.4
PB;656.9
MS;
BA;618.2
SP;
RJ;552.4
PB;675.2
MG;
SP;428.0
PR;
RJ;
CE;
CE;
DF;469.5
PI;
SP;
RJ;690.5
RN;
CE;
SP;452.6
MA;600.5
MG;434.1
PA;437.2
PB;375.1
GO;
GO;
BA;639.5
PE;551.4
PA;511.3
MA;
RS;
MG;688.0
CE;450.6
GO;361.6
SC;406.7
SP;687.1
SP;814.0
RS;447.1
GO;694.6
PE;
MG;
RS;
PA;522.2
PI;429.8
PB;655.1
AL;
CE;
CE;
SP;464.2
BA;475.6
MG;426.8
RN;617.7
RJ;
MG;506.3
CE;727.9
RJ;
PE;
RS;379.2
SP;
RS;521.4
SP;379.1
BA;
GO;466.8
RN;512.2
BA;
MT;579.4
PA;
SP;418.8
CE;472.7
SP;580.4
TO;499.8
MG;772.6
CE;452.5
GO;464.8
CE;
CE;408.3
RN;522.5
CE;613.5
SP;497.7
ES;476.3
RS;444.7
GO;421.2
GO;557.2
BA;
PE;454.7
AL;539.2
SE;496.1
PB;406.5
GO;
PB;442.8
BA;
RJ;580.0
PB;466.0
RJ;545.4
MA;395.5
MG;
RJ;763.7
PA;533.4
ES;394.3
SC;
RJ;
GO;517.3
PI;588.1
BA;483.6
MT;644.9
BA;
SE;
SP;453.5
BA;
RJ;374.3
AM;
SP;
SP;361.2
BA;480.7
PB;
PE;
SP;628.7
PI;525.9
BA;495.6
AM;393.2
SE;661.5
MA;437.2
MA;735.8
PI;548.0
CE;578.6
SP;550.6
SP;395.1
RO;536.5
PR;492.3
BA;487.7
PE;
DF;415.4
MS;
SE;555.7
SP;508.9
GO;
MG;
SP;595.6
PI;571.6
SP;483.3
RN;610.8
GO;
MA;471.4
MA;
PA;579.4
RS;
BA;366.3
SP;634.0
SP;672.3
PB;515.5
BA;446.6
BA;
RS;467.6
PE;393.3
SP;517.1
GO;
MA;442.5
SP;521.3
RJ;
RJ;
RJ;484.3
SP;
PE;511.7
PA;
RS;
RN;564.0
RN;520.5
GO;520.3
CE;429.5
RJ;662.1
BA;
PI;728.3
MA;
PR;
RN;
RS;617.2
PE;
SE;389.8
DF;
AM;
SP;533.9
SP;472.2
RJ;494.8
SP;730.2
PE;
PI;580.6
RS;
BA;
BA;
SP;456.2
BA;
RN;
BA;826.8
SP;577.2
MG;441.9
SC;585.8
PR;
CE;611.3
SP;637.3
CE;636.8
SP;
PB;649.8
SE;664.1
BA;557.7
SE;397.7
RJ;
GO;
RJ;490.4
BA;
AL;628.1
SP;
SP;510.5
PE;
RS;446.7
SP;395.5
MG;
MG;616.7
SP;647.9
CE;679.8
DF;578.8
PE;706.8
SP;517.8
BA;384.7
PE;559.6
RS;644.1
SP;624.0
SC;515.3
PE;584.7
PR;461.2
SP;525.0
PE;471.1
MA;
RJ;
SP;
AM;435.8
BA;374.4
RJ;
SE;
RJ;515.9
RJ;517.5
GO;489.6
PE;484.4
PB;656.6
MG;
MA;588.9
RJ;536.9
AC;539.5
BA;440.3
SP;
MA;365.9
CE;496.8
PR;
MA;517.0
PE;
CE;551.1
GO;682.6
SE;549.7
RN;357.9
AM;
RJ;
RS;427.0
PB;763.4
PA;646.7
RJ;383.6
CE;624.0
BA;527.9
CE;
PE;403.4
PR;689.8
BA;552.0
RJ;716.5
SP;679.3
RJ;
SP;585.8
CE;576.2
CE;472.5
CE;432.3
SP;594.8
PB;503.6
SP;577.3
AL;481.6
MG;428.9
TO;707.9
SP;598.7
PE;694.4
SP;488.8
PE;386.4
CE;
CE;444.2
GO;402.7
RJ;
RJ;505.2
AP;
MA;
GO;628.7
SP;731.7
CE;677.4
