SG_UF_PROVA;NU_NOTA_MT
RS;718.7
DF;424.5
SP;
SP;
RN;578.5
CE;
SP;386.2
RJ;360.0
RJ;467.9
RS;
CE;545.5
BA;505.3
BA;587.5
PI;631.0
SP;
MG;582.6
MG;659.4
RJ;
PA;418.0
GO;
AL;397.6
DF;
BA;
PI;
CE;
RS;358.4
AP;553.9
SP;724.0
MG;711.2
PE;371.7
AP;349.8
MA;
PE;478.8
MG;
BA;418.6
GO;
AM;
PR;455.0
BA;
MA;813.2
AM;
MG;
SP;497.4
BA;395.2
BA;387.9
CE;441.4
AP;675.8
MG;
BA;510.1
PB;
MT;564.5
SP;0.0
RJ;579.6
PB;473.9
RJ;394.1
RJ;
SP;
BA;443.6
SC;503.8
SP;491.0
AL;
SP;
PR;
RS;
MG;580.6
PR;442.7
SP;
PI;
GO;485.9
SP;556.2
SP;523.4
SP;
CE;567.4
MG;
SP;
TO;517.1
CE;
PA;
PR;
SP;454.4
SC;
RJ;541.8
MG;493.5
SP;
RO;430.2
RN;602.9
PA;465.0
AC;328.2
SP;440.7
BA;695.4
MG;615.1
AM;
CE;485.8
PB;
RN;423.2
RJ;437.8
AL;446.6
MT;692.6
MG;376.7
RJ;
MA;505.1
GO;530.4
PI;
SP;
PA;
BA;
RS;
ES;666.5
MA;534.0
RJ;771.6
CE;546.7
ES;
SP;
PE;606.9
MG;
CE;
PE;630.9
MS;568.5
RN;634.0
SP;575.9
SP;493.2
PR;
RS;554.2
SP;483.7
SP;
SP;
PB;605.4
SP;
SP;
SP;396.4
SP;
GO;
RJ;
PE;571.6
MA;560.3
RS;522.6
MG;
PE;655.7
MG;584.2
PI;394.8
MT;710.2
TO;371.0
RJ;
SP;
CE;377.0
RN;592.6
MG;442.6
PE;640.3
DF;
CE;489.3
MG;
RJ;568.1
CE;496.6
AC;565.7
AL;617.3
RJ;
PI;
PI;476.7
SP;
RJ;566.6
MS;408.4
RS;658.9
SC;490.9
PR;587.6
RJ;357.6
RJ;653.4
RJ;
MG;538.0
PR;
RN;587.9
BA;540.0
SP;594.8
RS;628.9
MG;
PE;
SP;
AL;386.3
DF;435.5
RS;421.7
SC;
RS;
RS;627.1
PB;360.1
MA;
AP;619.2
SP;486.4
SP;
DF;
AM;535.7
BA;618.6
SP;473.8
PB;
SP;554.7
PE;461.4
AL;429.8
CE;
BA;
SP;512.0
CE;
SP;541.6
RS;336.1
MG;662.7
RS;
RJ;385.1
CE;434.7
SP;671.4
GO;
PI;423.0
MG;
CE;633.8
SP;
RN;403.2
SE;570.0
SP;850.3
MA;465.1
MG;
MA;329.8
SP;
SC;
RN;
MG;433.8
AM;
SP;400.3
SP;515.4
RS;
SP;442.0
SP;
SP;
PE;658.5
SP;452.0
DF;506.2
MG;633.2
SP;
GO;380.3
GO;
GO;654.7
PA;535.6
BA;446.0
PI;404.2
SP;
PB;702.2
SP;559.2
DF;
MG;523.0
MG;
RS;530.2
BA;645.7
RS;
RS;480.4
MG;
CE;
MS;
AP;
MG;630.7
PB;
RS;430.0
PE;475.1
SP;565.8
SE;
DF;473.4
GO;604.5
BA;529.5
SP;684.5
RS;
CE;378.5
CE;
CE;474.4
SP;
CE;
PR;380.6
SP;
ES;
MG;
PA;551.4
RS;
GO;437.2
PE;476.8
PB;
PB;
MA;
ES;
RS;695.9
SP;
RJ;722.2
MT;
MT;530.8
PE;569.4
GO;
SC;
SP;573.0
GO;332.7
RJ;
GO;
MG;
GO;543.1
BA;363.8
MG;
RJ;545.8
PA;
PA;433.0
RN;542.9
PR;541.8
SP;694.3
BA;
MG;799.9
PE;580.4
SP;
BA;467.8
PE;343.3
MG;567.5
ES;456.3
SP;399.3
SP;
DF;
RJ;498.1
BA;
ES;448.3
PR;
MT;394.1
PB;564.5
MG;432.4
GO;546.5
PB;517.9
PE;713.2
MG;435.7
SP;
MG;482.5
SP;629.8
SC;461.0
MG;614.7
MG;
RO;
RN;501.1
BA;764.1
RJ;527.3
PA;494.6
BA;
MG;601.6
PB;557.6
PB;
CE;
MS;431.3
BA;
PR;
MG;
PA;
PI;
SP;478.0
MG;550.1
PR;415.6
GO;
MG;753.0
SP;407.6
MG;
SP;
RJ;480.4
RJ;
DF;
PI;414.1
PI;
MG;463.2
SP;
MG;409.9
PB;455.4
PR;386.7
AL;761.3
BA;338.8
PA;384.4
BA;
PR;690.1
SP;437.3
AP;343.4
PE;364.3
PE;549.8
AL;
SP;657.1
PR;494.0
RO;656.3
PR;476.5
MT;572.0
RS;392.4
PR;613.0
PR;
GO;623.0
RN;457.1
PI;439.1
RN;
PI;548.1
SP;
MG;670.7
SC;
SP;
MG;496.8
SP;697.4
CE;726.8
PI;
MG;634.8
TO;450.8
PA;576.3
CE;368.8
SC;
MA;603.6
RS;528.4
SC;543.4
MG;623.9
GO;
MG;363.6
PE;522.9
PA;664.0
MG;377.0
ES;
RJ;524.4
GO;460.0
PA;418.6
PB;378.1
PA;667.7
SE;538.4
RN;489.5
SP;
PE;444.5
SC;737.6
PA;
BA;477.2
MG;
PI;381.0
MG;488.3
MG;
RJ;419.4
RS;393.8
GO;673.8
SE;656.8
PA;583.8
RJ;618.8
SE;
GO;359.2
BA;581.4
MG;688.0
SP;371.3
PI;
SC;709.3
MG;685.5
RJ;
PA;
SE;356.1
GO;665.3
MG;
PR;488.7
MT;517.3
SP;
BA;453.5
CE;570.2
PE;611.3
RN;
ES;765.7
MG;
CE;580.4
BA;423.6
CE;344.2
AM;
CE;
CE;
PA;449.6
RJ;441.0
RS;544.3
MG;
RJ;463.9
CE;373.5
BA;416.0
RS;
PI;483.3
BA;676.8
MG;
PE;
RJ;406.0
MA;493.7
SP;611.0
PE;
RJ;
CE;
BA;455.6
RN;675.4
MG;
RN;598.1
RO;
AL;633.4
RN;
MG;
DF;939.0
CE;537.2
PI;445.1
SE;593.9
MG;775.2
RS;
SE;611.5
GO;459.6
SP;670.4
PR;651.0
MG;772.6
PI;
AL;373.9
MS;
AP;609.8
MG;
CE;524.7
PI;411.5
GO;479.7
SC;491.1
SC;
SP;804.8
DF;362.4
MG;
SP;351.2
AM;512.9
SC;
PB;
PE;408.8
PE;
RN;437.4
PE;594.8
SP;599.3
PE;
MT;
RS;616.7
AP;444.8
TO;589.8
MG;709.3
CE;
RS;611.1
MS;
SP;392.9
PA;
RN;
SP;432.2
MT;559.9
PB;509.0
AC;454.3
RJ;540.4
MG;524.9
CE;
SP;463.1
CE;710.8
MG;
BA;530.8
GO;445.5
AM;387.5
RN;522.6
AM;509.8
RS;
MS;
MG;340.3
PA;415.1
SP;395.8
PE;483.1
PE;553.4
SP;552.3
PI;781.8
GO;620.0
BA;
SC;
PE;
AL;593.5
SP;
BA;
RJ;
SP;574.6
CE;419.3
ES;612.7
RS;
SP;495.4
MA;494.4
MG;566.1
CE;358.5
PR;475.8
RJ;366.1
CE;421.8
CE;
SP;420.3
MG;
RN;425.5
MT;
PB;550.1
RN;645.5
PR;
MT;
SC;727.7
BA;
SP;
MS;
MG;
MG;413.9
PE;516.3
MA;333.2
TO;
RS;595.0
BA;377.7
BA;
MG;
RJ;485.3
BA;503.2
RJ;
MT;445.1
PE;
CE;658.1
PI;
PI;
PA;575.1
PE;437.1
MA;513.5
BA;
SP;416.5
MG;
SP;
SP;
PE;380.0
PA;348.3
SP;
PR;
SP;
MA;518.5
CE;
PB;516.4
PB;
GO;
PA;
CE;
SE;
BA;669.2
DF;
MG;459.0
PE;355.6
CE;515.5
CE;549.0
CE;612.3
SP;340.7
AL;397.3
RJ;
MG;417.0
CE;495.8
ES;718.0
PI;607.8
MT;405.6
BA;
SE;
PE;574.8
DF;
RS;658.1
MG;588.5
PB;475.6
PR;
AL;367.8
RN;
AP;417.2
CE;409.7
DF;576.1
RS;
GO;630.3
SP;419.6
PI;
PA;597.9
PE;746.8
PI;480.5
SP;602.1
BA;396.4
SP;
MG;
GO;656.1
RJ;
AL;567.0
SC;
SP;384.0
SP;852.0
RN;
RJ;
GO;417.2
CE;
AP;456.7
CE;
RJ;680.6
RJ;664.6
BA;474.5
ES;462.0
RO;
CE;752.8
GO;
PE;
PE;
ES;
BA;583.8
BA;
PI;
RS;
PA;420.4
PE;617.3
BA;
SP;641.0
PI;482.8
PE;
PE;447.1
BA;485.9
RS;551.1
AL;
MA;481.8
MT;551.8
PB;
GO;423.0
RJ;370.3
BA;397.7
MG;543.3
DF;
RS;
RJ;
MT;424.7
PI;
SE;
RJ;410.3
SP;662.9
SP;516.3
RS;344.4
GO;632.5
SP;772.7
SP;702.6
RJ;568.0
SE;471.3
SP;
CE;
BA;
SP;413.4
PB;802.3
SP;
MG;
PR;598.1
GO;
RJ;347.0
PE;
PA;401.1
SE;474.1
RS;699.7
SP;820.6
SP;
GO;
PA;583.2
CE;673.9
PA;
RN;
SP;
PE;
CE;746.0
SP;391.0
AL;381.8
RJ;529.8
SP;
MG;491.7
CE;721.5
AL;636.1
BA;
SP;
PR;462.4
PA;452.3
SP;704.1
SP;698.1
RN;546.8
MG;601.4
PE;507.5
RJ;482.8
CE;
RS;495.9
MG;
PI;593.6
RJ;
AM;381.2
CE;659.9
MA;
PA;502.9
TO;
CE;526.8
MT;
BA;594.6
PR;559.7
BA;
SP;392.8
RJ;
RJ;573.7
PR;576.8
SP;555.6
SE;629.5
MG;
MG;
SE;460.7
SP;
CE;419.8
PA;612.9
TO;333.7
SE;345.8
RN;
GO;
BA;
MT;537.9
BA;417.8
RJ;
MG;
PA;509.8
SE;541.1
SP;711.1
SP;493.6
BA;509.3
SP;368.1
SP;
PI;594.0
SP;398.5
AL;422.7
DF;402.5
ES;593.9
RS;464.5
SP;
PI;572.3
MG;648.1
MT;389.4
RJ;627.6
MG;
DF;688.2
RN;641.8
CE;
DF;603.2
PI;500.0
RS;
PI;
RS;
AP;636.9
SP;380.8
MG;
RJ;481.9
PI;399.7
ES;
PE;665.5
RN;719.3
ES;
MG;496.3
PB;
AL;453.3
RS;
MG;
PE;438.6
AP;395.0
MG;542.0
DF;347.6
RN;
GO;603.8
MG;
CE;
SP;579.2
MA;
SP;497.3
MA;561.1
RJ;
RJ;466.1
RJ;
SP;446.6
SC;
CE;383.3
RJ;374.2
BA;385.0
MT;
PR;540.8
RJ;613.0
BA;
RN;
ES;
SP;572.6
RN;
BA;
CE;770.1
PE;
CE;
PR;570.0
SC;
SP;
BA;501.6
SE;504.5
RJ;
RS;
AM;
SP;647.3
RJ;503.4
RR;333.5
AL;384.1
CE;357.2
RJ;
CE;
SP;670.9
PB;379.6
RJ;478.6
DF;
PR;508.4
DF;651.7
RJ;
MS;
CE;
PB;686.4
CE;737.1
MA;463.6
MG;
PE;
RN;
PE;625.5
RS;
RO;472.1
ES;
PR;420.4
PE;626.1
BA;565.4
SP;559.4
ES;603.1
RN;430.7
CE;
SP;534.8
ES;533.0
SP;588.0
RJ;
RR;
RS;413.2
MG;
PB;566.0
AM;
CE;423.4
SE;439.4
SE;
MA;447.6
ES;549.7
PA;577.5
SP;
SP;
SP;627.4
CE;679.6
RS;
TO;391.5
RJ;486.0
SE;375.6
MG;752.3
SP;
PE;
RJ;363.7
GO;528.0
SP;
SP;498.4
CE;607.3
SC;530.9
MG;514.5
BA;629.4
MG;
BA;421.6
SC;657.0
BA;449.6
AL;633.7
MG;510.7
SP;
RJ;490.9
SE;
SP;642.4
SP;643.8
PR;775.9
SP;
RN;688.4
MG;
BA;467.4
RN;439.1
BA;496.0
SP;761.7
CE;
BA;501.8
SE;
RJ;
PR;633.2
CE;
SP;622.7
MA;794.2
SP;531.4
SP;
SP;643.4
RJ;
AM;
MA;
MG;465.1
RJ;431.7
SP;
SP;718.1
SP;536.9
PE;502.2
SP;
PI;
AM;
AM;433.8
RS;
SP;
CE;461.7
SP;549.5
RJ;447.0
RO;450.4
SC;478.3
RJ;
SC;
SP;
RJ;608.9
PE;505.5
MG;491.9
CE;
CE;
PI;426.5
MG;628.0
RJ;411.5
AP;525.1
GO;604.6
CE;356.2
MG;
RJ;755.4
CE;549.6
DF;
BA;411.5
AL;
MG;
MG;
PR;423.9
PI;527.9
BA;628.3
SP;631.0
PB;451.3
SP;
RJ;
ES;
BA;
CE;588.6
GO;
RS;
AM;397.8
DF;489.4
PR;
BA;513.6
BA;
DF;
GO;347.0
SP;
AL;598.4
RJ;535.9
PA;
RJ;
ES;625.2
PI;
RJ;547.2
ES;
PB;
PA;396.5
SP;504.0
DF;
PB;
MG;498.3
MG;
PA;504.3
PB;387.8
SP;
MA;
ES;
AM;
BA;
SP;815.6
MG;
PA;
SP;669.1
RJ;415.3
PB;
RJ;455.3
RO;418.4
PA;397.0
RS;
SP;628.3
MG;520.2
MG;
SP;
RJ;412.9
SE;
RS;
RJ;691.8
PB;411.8
MT;
MS;
PA;
SP;
RN;
PA;
BA;607.4
AM;420.7
PR;567.9
SP;469.3
MA;344.1
SP;495.4
PB;719.1
PR;530.5
MA;451.9
SP;342.3
BA;595.2
PA;599.1
SP;354.2
CE;625.5
ES;664.5
SP;
CE;509.1
BA;576.2
PR;
CE;
PR;548.6
MA;
MA;656.4
ES;861.5
GO;543.3
CE;
AM;582.9
SP;560.4
PR;442.9
RN;438.1
AL;364.5
SC;
PR;415.6
CE;574.1
RN;642.9
PB;492.9
MG;423.3
MG;
SC;
SP;403.9
PB;419.2
BA;536.5
MG;625.9
SP;468.6
PE;610.6
SP;
MG;624.9
MS;
PA;601.0
SP;383.3
PB;
GO;442.6
SP;438.8
RS;541.5
MG;449.2
PA;365.8
PI;512.3
RJ;397.1
PE;
RS;508.6
GO;
CE;400.1
TO;457.2
MT;
MT;503.0
PR;420.1
MG;
MA;737.7
SC;503.2
SP;
SP;
ES;457.6
GO;368.7
AL;
RS;727.7
RJ;425.3
CE;401.1
AM;
PI;798.3
RJ;
PE;703.6
RS;619.2
CE;
ES;644.8
SC;749.7
MG;
MG;791.2
PE;
RS;501.9
RJ;
MG;626.5
BA;473.6
BA;
RN;
MG;571.1
PR;467.1
RJ;479.3
RS;
CE;547.1
PE;
MG;
SC;
RJ;
SC;
RJ;415.3
PB;478.5
PA;
SC;609.5
SP;
SP;610.3
MG;
PB;429.4
AC;
RN;372.2
PI;551.7
PB;
AL;426.0
MG;
MG;507.7
RO;
MG;684.2
RN;552.6
PB;
BA;454.9
ES;618.1
BA;
PE;425.8
RJ;
MA;461.2
PE;357.1
GO;645.7
PE;
AP;
RJ;
SP;
DF;557.5
SE;401.1
PE;552.2
CE;644.0
BA;538.2
BA;548.8
SP;616.2
RO;522.2
SP;
BA;442.0
MG;
MG;720.9
AL;505.4
SP;424.9
PE;597.0
TO;546.4
PR;455.8
MG;368.2
PB;487.6
ES;535.2
MG;618.6
MA;
CE;
CE;
SP;770.6
MG;
BA;
MG;
RJ;548.1
RS;508.8
SP;
GO;406.1
MG;768.5
RJ;392.3
PE;
SP;441.8
SP;682.0
PA;528.1
SC;609.6
RO;492.6
RS;
SC;
GO;488.3
SP;
GO;477.5
SP;588.4
RS;
MG;424.7
AP;556.2
PE;476.5
MG;354.0
PA;
SP;551.1
SP;
SP;
CE;
SE;
RS;404.0
RJ;
CE;536.6
MG;
BA;407.3
PI;413.6
RJ;
SP;348.9
SP;
CE;696.2
GO;
SP;702.2
PB;524.8
PB;618.6
SP;466.3
PA;
SP;
PI;495.7
SP;581.4
MA;367.8
MG;
GO;750.0
RS;
MG;
GO;385.1
RJ;421.0
AC;729.0
MA;
SC;
AL;466.9
MA;
PR;553.8
PR;701.1
MT;
MG;
BA;
SP;851.4
SP;450.2
PE;
PA;346.4
ES;510.6
SP;
BA;487.8
SP;
BA;536.0
MG;
RJ;399.6
PR;393.7
SP;621.7
DF;528.8
MA;525.8
PA;
GO;454.1
SP;501.5
MA;404.5
SP;387.9
CE;410.8
GO;481.9
MG;442.6
ES;
CE;
RN;
RJ;
PE;529.6
PA;420.7
TO;400.0
ES;
RO;504.2
SP;696.5
SE;351.8
PI;651.8
BA;616.7
SC;
SP;540.2
PA;587.5
TO;
RJ;
SP;
ES;
DF;
RJ;464.1
RJ;
PR;525.7
PI;
PB;655.6
RS;544.1
BA;569.7
CE;553.7
PA;475.4
AP;430.3
GO;
MG;556.1
PB;
SP;
BA;566.7
PE;722.4
BA;735.8
SP;609.8
MG;403.1
MG;657.2
SP;
CE;
SP;506.3
RO;
AP;520.7
RN;556.8
RJ;659.5
CE;495.4
CE;340.6
RJ;405.0
SP;728.9
MS;
BA;604.9
RS;
SP;507.3
BA;641.8
MT;
RO;542.5
SP;676.6
PE;
PI;
MG;350.6
PR;
RS;838.7
RJ;
AM;
SP;738.5
PI;415.5
PR;509.2
RS;613.0
SP;701.5
PA;463.1
SE;
BA;
GO;
SC;511.3
SP;534.4
MA;360.1
BA;627.0
SP;455.4
PA;669.2
BA;
PR;
AM;456.9
AM;
MG;
RO;
SP;527.6
PE;549.1
PA;615.9
RJ;676.6
AM;541.7
SP;540.2
SE;421.4
MS;
MS;
GO;511.8
GO;
PR;
PE;546.2
SP;333.6
SP;541.8
PI;
SC;567.6
MA;
PR;602.4
MG;459.9
PI;498.9
BA;465.5
RS;418.3
MG;
BA;527.7
PE;408.4
MA;
RJ;
PI;
MG;
SP;498.6
PE;
GO;
GO;537.7
BA;554.0
CE;445.9
MS;391.1
DF;573.6
SP;
RJ;676.5
MA;465.1
CE;
PI;377.6
PE;
SP;746.6
MT;526.5
RJ;
MT;426.4
PA;657.8
RJ;
SP;675.3
PA;474.6
MA;
PA;443.4
SP;
RJ;350.0
MG;
CE;649.1
MG;406.5
SP;
SE;441.1
BA;427.3
SP;679.3
SP;448.7
SP;592.2
GO;451.2
RJ;
PA;587.0
BA;420.8
SC;474.3
PE;447.8
RJ;
BA;
PA;
BA;686.0
MG;
SP;500.4
SP;635.9
MG;641.5
MG;409.1
MG;
RS;
RO;436.0
PA;496.9
DF;668.2
RJ;605.8
RN;380.9
MT;463.6
SP;
MG;591.1
BA;371.8
PI;
GO;
PR;454.8
RJ;
PE;648.4
SP;491.1
SP;
MG;
RS;
SP;
RJ;559.7
PB;
RJ;
BA;716.7
PB;552.9
RJ;484.0
RN;705.3
PR;
SC;
SC;
CE;541.7
SP;498.2
RS;499.6
SP;
MA;456.5
GO;580.1
PI;445.4
MT;
PE;538.2
AL;
RN;671.4
BA;608.9
PA;467.1
RJ;418.7
RN;764.4
RN;542.6
SP;470.7
PR;444.7
SE;
MA;410.6
MT;519.2
RS;561.6
PR;526.6
MG;
SP;
RR;470.1
CE;509.7
MG;693.7
AL;494.9
PA;558.1
SP;647.1
RJ;481.6
CE;576.5
RS;
SP;
CE;432.1
RN;697.9
AL;630.8
CE;412.8
SP;653.4
RS;435.6
MA;464.3
SP;439.2
SP;
AM;488.6
SC;546.1
BA;510.9
BA;
PE;711.4
MG;611.6
RS;638.3
TO;679.4
RS;
MA;507.2
PB;
CE;
RS;
MG;
CE;654.7
RJ;629.6
PB;
PI;570.3
RS;
SE;383.6
RJ;
MG;
PB;
RN;681.5
PA;629.1
MG;416.5
MA;
BA;690.9
SP;698.5
SP;512.9
CE;442.7
RJ;732.5
SE;365.6
PE;343.5
SC;375.7
SP;
AL;
SP;
PR;
RJ;
SP;
DF;625.7
BA;380.5
MT;
SC;634.5
MA;362.7
PB;
TO;468.0
CE;543.4
CE;494.7
PR;478.3
PR;370.6
PB;478.3
PR;452.6
DF;781.5
RN;555.0
SC;524.4
BA;518.6
PE;381.0
MG;612.8
SP;454.9
SP;635.2
RS;
TO;
ES;520.0
MA;368.7
SP;
RJ;
SC;552.7
MA;564.8
BA;550.0
PR;
GO;489.6
MG;516.7
SP;
SP;
RS;537.5
CE;680.6
PA;
CE;
RJ;680.4
RJ;654.0
PI;352.7
PA;
MG;855.4
MA;
PE;
MG;470.1
RJ;464.0
PA;
SC;632.9
SP;789.2
PE;
SP;685.0
SE;
RS;
AL;338.4
BA;
RJ;583.5
SP;555.4
GO;405.0
PI;447.5
SP;655.9
BA;634.1
PA;461.5
MG;460.5
SP;789.8
RN;665.2
SC;567.8
CE;684.0
PB;766.1
SP;427.2
BA;
PE;716.8
BA;427.1
MG;604.8
PR;
RN;612.4
PR;625.6
MG;570.5
SP;372.4
MG;
MG;579.8
SP;394.7
SP;652.3
BA;504.3
RN;447.9
RJ;
SP;
ES;474.8
MG;484.6
GO;
RN;534.8
PE;533.2
AL;498.2
CE;361.4
PI;445.7
MG;653.8
PA;426.8
PB;
RN;526.6
PE;384.4
SP;
PR;591.6
SC;823.1
MG;
SE;409.9
MG;555.6
SP;
MG;507.0
SP;
PA;488.8
ES;602.0
RJ;
MG;470.7
MG;349.6
SP;485.0
SE;422.2
GO;531.3
MG;439.1
BA;509.3
PA;
RS;
CE;611.0
TO;
SP;
PA;533.2
MA;507.3
RJ;
PI;
AM;
PA;
DF;
RO;693.7
AM;495.0
RS;343.2
SP;
PB;
MG;573.5
SP;
PR;
TO;571.3
MG;
MG;355.5
MG;359.4
PR;728.1
MS;
MA;375.7
PI;
RJ;441.2
BA;409.9
PR;
SP;
PE;445.7
PR;462.3
MG;
SP;804.3
PI;447.5
BA;511.2
MG;
MG;796.6
RJ;531.6
MA;487.0
PR;841.3
PI;413.6
MG;559.2
MG;672.7
BA;472.5
ES;
CE;765.0
MA;
GO;350.7
MA;416.1
SP;
PA;436.9
MA;630.5
RJ;
MG;475.1
DF;436.2
MG;647.1
DF;
PA;510.6
MG;
SP;494.5
MG;576.6
PI;538.1
MG;
SP;461.0
SP;405.1
GO;
PR;517.1
MA;634.4
RJ;643.0
BA;
PR;427.3
MG;561.5
BA;
SE;
PA;355.2
SP;
PR;376.4
SC;524.9
CE;609.0
SP;632.6
TO;471.5
PE;718.5
MG;
MG;
SP;366.8
ES;427.7
CE;566.8
PR;623.9
SP;453.8
CE;
PA;
MT;584.1
DF;371.0
MG;
PR;
DF;565.8
RS;582.8
PE;
SP;649.8
SP;695.9
AM;375.7
RS;468.5
MS;
MG;729.3
RO;
CE;945.8
CE;449.4
PE;
CE;460.5
RS;
SP;416.4
BA;
RS;569.4
GO;426.7
MG;
SP;576.5
PB;
RN;457.1
BA;455.1
RJ;
PE;470.7
PE;688.1
MG;
RJ;
SP;458.8
ES;
SP;485.5
MG;775.5
PR;
RJ;453.9
SP;675.2
RJ;
MA;
SP;
PA;393.0
RS;
AL;695.8
SP;922.8
GO;821.7
MG;388.5
CE;403.1
BA;
PE;681.5
MG;428.5
MA;616.2
MG;
BA;
SP;543.3
ES;
PE;453.8
CE;
GO;413.4
PB;
RJ;687.8
SP;863.2
CE;
CE;632.5
SP;
PA;
PB;407.1
PE;
BA;525.1
RN;568.7
MA;557.6
SP;519.3
RN;533.3
PB;485.5
RJ;508.5
BA;570.7
PA;
RS;
PB;418.5
SP;818.7
GO;535.8
MG;
SP;421.1
SP;
SP;498.0
CE;494.5
SC;575.9
MA;
CE;384.9
MG;596.1
MA;
CE;617.7
RJ;377.9
RN;393.6
PR;
RO;628.8
RJ;
SP;
SE;578.5
PB;559.4
SE;412.5
SP;593.1
PI;
MG;
MG;411.1
PB;391.4
RJ;414.4
CE;
SP;631.1
MG;543.1
PI;
MA;406.8
SP;
GO;440.3
PR;513.5
MS;
SP;355.0
PI;
TO;517.7
AL;561.8
SP;
MG;734.9
BA;
SC;622.9
PB;611.4
RJ;516.6
SP;765.0
GO;450.4
PA;473.4
PI;
RJ;
CE;360.5
SP;562.7
ES;602.3
ES;
RJ;633.8
PE;621.4
RS;453.5
PE;354.9
GO;657.8
PI;468.4
SP;
PR;559.9
MG;503.3
PR;
RN;
RS;606.7
RN;466.7
CE;
PI;609.0
PI;390.6
GO;607.3
PE;402.7
PB;371.3
PA;355.9
PR;
RJ;
PB;475.2
PB;
RS;
MG;
SP;809.8
TO;
RJ;416.7
PE;778.5
RN;723.0
MG;500.5
CE;
MG;
SP;
MG;
SP;
MG;653.0
SP;
SC;
SP;409.9
BA;441.9
MG;
PR;
SP;
MA;
BA;685.4
MA;372.9
TO;696.9
AL;
RS;
MS;687.6
CE;408.2
GO;549.7
SP;759.4
BA;
PR;547.1
MG;474.4
MA;417.6
PB;480.5
RJ;
RS;
PE;640.8
RS;
AM;477.8
PA;779.9
PA;
SP;520.0
MA;
MA;427.7
SP;
SP;467.5
PR;
ES;
RO;481.6
BA;579.2
PE;
PI;468.4
MA;693.9
RN;394.7
MT;473.0
SC;408.1
CE;428.9
PA;
PI;
SC;513.9
SP;522.1
SP;
PB;
DF;
PE;
TO;333.9
PB;335.0
CE;549.8
AM;
SP;695.1
AL;472.2
SP;424.2
MG;686.8
GO;
PA;466.5
CE;
SP;710.5
MG;
PB;
ES;511.6
CE;530.9
PE;695.8
CE;440.2
RJ;
RN;710.1
SP;611.2
CE;416.0
MS;
PE;483.8
SE;348.3
SP;464.9
CE;719.5
MG;585.6
PI;675.3
MA;
MG;403.9
MS;472.9
SP;667.1
MG;
PI;420.4
RS;
RJ;506.9
GO;437.3
SP;
PB;
RS;497.5
AL;
CE;
BA;572.7
ES;443.1
SP;
MT;706.2
CE;
PE;599.9
AL;597.2
ES;600.1
PI;436.6
RR;382.7
SP;413.0
PE;470.9
SP;
RJ;484.9
SP;465.4
PB;507.5
MG;690.8
RJ;
SP;721.1
RS;
ES;510.2
SP;440.1
PE;
MA;
SE;569.9
BA;
MG;
SP;
PE;
SP;633.8
RJ;450.2
GO;553.7
CE;
MG;711.0
MG;
TO;
SP;519.4
PR;503.0
SP;648.5
SP;
MG;503.6
CE;562.2
TO;
CE;
BA;
BA;436.5
AL;652.7
RN;355.0
SP;
MG;
ES;
BA;531.2
RO;
SE;438.3
MA;415.4
SP;643.9
BA;
SP;
SP;557.7
SP;389.2
RJ;529.9
CE;560.6
MA;366.5
SP;561.6
AL;343.3
CE;425.4
PI;365.6
RJ;517.0
SP;
SC;545.0
MG;
MG;
AL;411.3
PA;391.3
MA;508.9
MG;438.4
CE;
GO;598.8
ES;
SP;
MG;599.3
RS;399.9
PA;
PB;
BA;601.4
SP;
CE;436.8
PA;388.9
MA;427.8
PA;470.1
SC;639.4
SP;364.4
GO;370.7
MG;661.6
SC;586.3
PB;401.0
CE;452.2
PA;
RS;646.9
PA;495.0
RN;539.6
PE;469.3
TO;
PE;544.8
SP;599.7
PA;
CE;
CE;
BA;
SP;683.9
CE;528.9
SP;659.2
RJ;395.5
PA;337.9
MG;444.8
RJ;
SP;632.7
SP;679.6
BA;641.6
SP;593.7
PA;593.5
SC;608.7
MG;
MG;
PE;612.7
SP;
BA;
RJ;402.7
CE;
SE;545.5
DF;
MG;441.1
AL;581.0
GO;674.1
CE;
CE;479.7
MG;
SP;
SP;
SP;697.3
RJ;368.6
SP;
PA;
PE;401.8
MG;813.9
AM;
MG;362.8
RS;
CE;523.3
PB;461.8
BA;
SC;
MT;435.4
SP;397.8
ES;
GO;
RN;388.0
AC;
PE;
SP;
BA;
AL;390.1
MG;
PI;480.1
AL;435.9
ES;652.5
ES;464.3
RJ;538.2
ES;
PB;
PE;
SP;632.9
SP;
PE;480.3
GO;
CE;
MG;623.2
AP;499.6
AL;398.4
MG;521.1
DF;645.4
AL;
MG;515.7
SE;
RN;560.1
MT;588.5
PE;472.4
SP;
SP;632.2
SC;
RJ;557.7
SC;
AL;447.9
PE;382.7
RS;544.3
MG;530.2
SP;
PA;540.1
GO;606.9
CE;492.2
PA;535.8
RJ;842.6
PB;623.4
MA;614.0
TO;
ES;457.3
PA;498.7
SP;638.0
PA;620.6
GO;
PA;
BA;
SP;598.0
CE;
BA;533.1
SC;562.3
CE;459.1
GO;643.8
RS;723.8
RJ;534.4
PE;
SP;
PB;519.0
SP;
MS;
RN;574.1
SC;460.4
BA;411.6
SP;594.2
MA;333.5
MT;
SP;541.6
GO;615.8
AL;427.7
RN;
RN;610.5
BA;512.6
PA;392.6
MS;
AM;
