SG_UF_PROVA;NU_NOTA_MT
RJ;399.2
RN;416.1
BA;542.5
AM;
BA;602.4
MG;399.6
BA;342.2
BA;411.7
PA;369.8
AL;481.2
MA;407.7
BA;661.6
CE;449.0
PR;451.9
SP;733.8
MA;443.0
PB;515.7
RS;
AP;441.9
PE;482.9
PA;409.5
SP;556.0
RN;424.9
DF;
PA;413.9
GO;549.9
PA;405.6
ES;398.7
BA;
AL;493.3
PE;563.7
RJ;414.9
CE;537.3
MT;576.9
RS;
CE;429.5
RS;375.8
PA;575.9
MG;365.6
MG;
ES;390.4
PI;461.0
CE;465.3
MG;
PB;409.0
DF;
SP;372.9
SP;691.1
RO;590.2
RJ;474.1
RJ;566.3
BA;
RS;512.9
RJ;533.2
BA;368.3
BA;478.2
RS;
RJ;515.2
BA;516.4
SE;371.7
CE;636.2
BA;
MG;
PA;
TO;593.8
SP;494.7
PA;571.8
PB;506.3
ES;370.0
BA;422.3
RJ;401.7
AL;
BA;453.5
RJ;469.1
SE;420.1
PB;377.0
RS;
MG;
MA;630.0
RJ;610.7
RS;449.3
MA;449.3
MG;
CE;641.4
BA;
RJ;538.3
GO;347.9
PE;336.9
MG;575.1
PI;
PE;732.8
SE;497.4
CE;655.8
PE;434.0
PA;
BA;368.6
GO;
CE;
MG;505.2
RS;
SP;668.7
RJ;
GO;
SP;641.9
SP;721.1
AC;409.4
PI;706.0
SP;377.6
PE;686.2
SP;556.9
PE;451.6
GO;540.8
PE;
GO;633.5
MG;621.8
RJ;0.0
AM;416.5
PE;475.1
RS;629.3
CE;352.2
AC;
PB;689.0
BA;563.8
RJ;
RJ;
SC;693.7
RJ;513.2
SP;498.2
BA;449.2
SP;389.3
CE;435.6
MT;704.4
RN;469.8
MG;726.2
SE;697.2
PI;343.6
PB;443.8
RJ;678.6
AM;463.7
RN;580.5
SP;
MG;
SP;
GO;
CE;550.4
MG;664.5
RN;582.2
SP;
PE;574.7
PA;667.2
BA;
RJ;357.6
AC;413.4
MA;593.8
ES;
BA;337.4
SP;520.4
MT;440.0
SP;
RJ;676.9
PI;585.5
RN;404.5
AP;518.5
MA;
MG;740.7
MG;
AL;717.4
PA;437.3
RS;
SP;
DF;435.7
BA;500.9
SP;553.2
GO;
BA;
PA;556.4
CE;414.1
RS;357.4
GO;424.7
AL;450.0
AP;394.8
RN;628.7
ES;
PR;
PE;421.9
SP;648.2
SP;850.7
SP;506.7
CE;
SE;424.5
ES;494.2
RJ;428.5
PI;472.0
MG;595.3
RJ;0.0
SE;
CE;347.0
MG;
SE;
BA;
SP;598.9
CE;722.7
BA;
PB;432.7
MG;500.6
PB;545.1
RS;554.3
RJ;527.2
PA;
GO;750.0
MG;733.1
AC;625.3
SE;463.4
BA;434.5
MA;446.3
CE;571.9
SP;575.8
PR;482.7
CE;
PE;410.7
PB;491.0
BA;
PE;531.9
RJ;371.5
SP;682.5
RJ;599.2
MS;439.8
RJ;527.9
PR;394.5
RS;
MG;486.0
GO;641.5
ES;
RJ;431.2
RN;377.5
SP;500.8
BA;348.4
SP;697.6
AL;494.3
PE;559.7
CE;
BA;684.3
CE;379.5
RJ;574.4
RJ;333.6
RJ;492.4
RS;453.6
SP;355.7
PA;520.1
PA;352.6
BA;715.3
SP;621.1
RJ;487.9
BA;450.3
CE;376.7
RS;
RS;426.8
AL;
SP;427.6
RJ;
PE;430.4
PA;
RJ;
SP;441.4
PI;447.4
BA;385.6
SP;
MG;450.0
BA;465.6
MG;621.8
SP;592.0
BA;
MA;
CE;
DF;595.5
ES;700.2
MG;454.6
CE;571.9
BA;483.0
RJ;463.6
MG;702.3
ES;363.7
PA;519.7
PI;525.3
SP;536.8
PE;
RJ;659.3
PB;391.8
GO;
AL;458.6
CE;
BA;357.4
MG;378.1
PA;373.2
RS;432.7
PE;
PA;569.6
MG;541.9
AM;380.9
BA;645.5
GO;611.7
PB;
RJ;469.5
RS;
BA;517.6
GO;565.8
CE;470.3
PI;501.1
RS;
RS;367.8
PB;397.8
MG;660.5
RN;367.4
PE;
AP;395.0
MG;387.5
DF;744.8
MG;436.0
BA;683.9
SC;602.8
PE;468.5
PB;515.4
PI;566.1
AM;
MA;610.9
CE;444.0
CE;645.8
GO;
SE;
PE;658.1
PA;
RJ;386.6
SE;596.3
MG;424.6
TO;406.8
RJ;
BA;612.1
PA;395.6
RS;552.2
AP;398.0
CE;689.0
AP;351.9
RS;665.9
TO;
AM;
MG;383.7
MG;553.0
RJ;
SP;350.9
BA;704.8
RS;649.5
DF;
RJ;
SP;552.8
PR;418.4
PE;
PA;
MG;424.5
BA;426.3
MG;539.2
SP;
PE;
RS;460.1
RS;562.4
RS;583.7
PE;
ES;
SP;
AP;513.2
GO;637.9
PR;
AL;487.7
RJ;493.5
AP;358.8
RJ;493.6
MG;628.1
AL;421.1
TO;347.7
AM;703.6
PA;
CE;0.0
PE;421.7
BA;591.8
PR;632.7
ES;434.6
PR;551.3
BA;
DF;388.1
MA;480.7
RJ;541.0
SP;375.1
PA;556.9
CE;532.3
MA;479.8
PA;438.6
MG;590.0
PR;601.3
RJ;426.7
PI;387.1
MA;
PA;346.9
BA;622.0
MG;643.2
RJ;610.0
MS;618.3
PI;564.6
RJ;519.5
AM;453.1
RJ;397.5
MG;
AL;390.4
AM;540.2
RJ;589.2
SP;
PI;334.6
BA;430.9
BA;779.6
MG;428.1
MT;637.3
PA;
ES;485.3
SP;617.9
BA;546.9
GO;
RS;
MG;408.0
PB;
RJ;527.0
SP;
PE;766.9
MG;342.5
MG;388.5
PA;575.5
PB;945.2
RJ;351.4
PE;424.9
CE;626.5
AL;387.4
RN;
BA;
SP;642.8
SP;722.8
AM;
BA;389.7
ES;380.8
PE;686.7
BA;
PA;426.6
SP;647.8
SP;
ES;570.9
GO;367.5
PA;399.1
PR;
GO;
RJ;488.1
BA;436.3
SP;475.6
MA;435.1
RJ;
SP;564.9
PE;478.2
BA;
RJ;589.0
RJ;427.4
SP;837.3
SP;520.6
CE;378.7
RJ;364.1
SP;464.0
RJ;597.3
PI;805.1
MT;
CE;504.6
RJ;411.6
RJ;503.7
MA;425.2
SE;646.6
PA;
MS;
CE;417.7
PA;523.5
MG;
MS;
PA;409.4
SP;
RJ;
SP;394.9
CE;433.6
TO;521.4
PA;
PA;513.6
PA;
MG;458.7
PA;473.9
CE;668.3
PB;
PE;538.0
ES;413.7
AL;
PI;
RJ;383.8
RS;432.0
SP;569.4
SP;419.6
ES;497.2
MA;
RO;
RJ;
ES;480.9
PE;367.9
PE;604.9
SP;
BA;539.9
PA;441.5
PE;415.8
BA;355.1
PE;
PA;
CE;404.2
MT;
BA;349.1
BA;411.4
RS;546.1
PI;510.6
RS;470.7
SE;417.8
MG;471.5
SE;592.1
MA;680.8
MA;532.7
PE;637.7
SE;486.4
RN;
MA;413.3
PA;608.4
ES;536.4
SP;464.5
MG;518.2
SP;619.2
MG;670.4
GO;671.4
PB;
PA;385.5
MT;554.0
MT;
RS;536.3
SP;587.3
PE;422.1
RS;673.3
BA;703.2
SE;552.1
MG;
MG;415.6
RS;593.6
SP;
PE;508.4
AL;561.3
SE;458.8
SP;
ES;768.4
SP;530.7
SE;720.2
PA;432.4
CE;620.9
GO;
BA;
RS;
PE;562.5
GO;410.0
GO;430.5
BA;
SC;
MS;
CE;
PR;550.5
PA;573.8
SE;379.6
TO;
CE;696.0
AL;576.9
MT;478.4
PR;735.2
PB;679.6
PR;358.4
SP;567.4
PR;
SP;409.2
PE;517.3
RJ;
BA;445.7
BA;630.5
PE;
PA;
BA;
RS;
MG;587.9
RS;553.2
PI;
RJ;424.1
RS;552.2
MG;
RS;613.9
CE;416.7
MG;
RN;
PI;
CE;621.7
SP;393.0
SP;542.5
ES;419.2
SP;416.4
BA;470.4
BA;635.7
PE;
SC;329.3
PB;427.8
AL;
TO;543.1
RJ;372.3
RJ;494.6
SE;641.7
MG;579.9
RJ;534.2
PE;
BA;654.9
SP;545.3
SP;414.1
PA;523.0
MG;492.6
MG;635.6
SE;
SC;458.3
BA;389.6
SP;
CE;468.3
MG;483.7
RR;515.7
SP;608.0
MG;668.2
RS;
BA;656.9
PI;468.2
BA;678.9
RS;
PE;571.0
AM;517.1
PB;
GO;588.0
BA;438.4
PA;406.3
CE;653.1
SP;332.1
SP;741.0
GO;
SP;662.0
PR;521.2
BA;549.2
RJ;
AL;652.5
MG;
RN;
PB;
RR;506.0
RJ;
BA;
TO;684.5
MG;
GO;633.4
CE;
BA;449.1
PB;
MT;606.4
MG;746.7
RS;334.5
AL;501.4
BA;425.3
MG;
MG;444.9
RJ;650.7
SP;638.0
RJ;452.1
RS;789.7
MA;397.8
GO;
SP;420.0
GO;708.3
PI;559.7
SP;
BA;538.5
BA;
BA;501.5
MA;
SE;695.6
AM;691.0
SP;630.6
SE;354.2
SP;571.6
PA;558.4
GO;622.0
GO;
PI;
MA;713.9
GO;
ES;653.5
PE;534.2
BA;
SP;699.9
MA;496.7
BA;621.0
SE;384.4
BA;
MG;449.1
PE;624.7
CE;530.4
RJ;380.8
BA;355.1
PA;522.8
MG;519.4
BA;421.9
RJ;
PB;636.5
PB;585.3
GO;513.9
SP;370.3
CE;684.4
PA;474.4
SC;474.0
MA;434.5
MS;
SP;535.5
MT;333.5
MA;
RJ;373.2
SP;391.4
PI;484.6
GO;371.3
ES;711.3
PR;
PE;438.2
RN;489.7
RJ;505.8
SP;588.0
MG;684.7
SP;520.0
GO;
MG;496.3
BA;
SP;520.4
AL;459.0
PA;
BA;
RJ;647.0
RJ;391.0
GO;
SP;
MG;605.0
PA;442.7
PA;454.5
SP;502.8
CE;658.8
RJ;631.2
PE;652.4
SP;651.4
RJ;530.1
PI;418.0
BA;354.6
SC;
PB;482.5
SP;
BA;
GO;436.9
MG;
PE;492.0
RJ;
BA;411.0
RS;
PR;
CE;421.7
PI;531.5
MG;
RS;
MG;645.7
SE;548.2
RN;397.3
PE;695.5
SP;
BA;
ES;
BA;
PE;429.1
ES;470.1
CE;657.7
RN;619.7
PI;443.1
BA;
CE;646.8
RJ;631.4
PA;379.2
RJ;639.1
RN;370.9
AM;
MG;
SP;647.2
PE;629.3
SE;450.9
RS;677.8
MT;378.1
SP;504.6
PA;564.3
SP;837.5
RJ;629.1
SP;559.3
AL;786.5
BA;426.8
CE;423.8
GO;393.2
MG;598.7
MA;358.6
GO;451.5
RJ;541.8
RJ;451.8
PR;550.5
SE;722.8
SP;639.2
SP;718.1
BA;379.1
RJ;
PB;
AL;388.4
PA;508.7
MG;609.1
RO;385.4
RS;653.3
SP;553.0
CE;589.7
MG;505.8
SE;
PB;477.0
RJ;602.7
PE;720.4
PI;372.9
PI;
GO;363.5
BA;698.8
SP;613.7
PE;442.5
MG;
PE;408.4
PA;533.4
RN;449.1
RS;
PA;383.0
PA;637.5
ES;
MG;481.0
RS;381.3
SP;
AM;520.1
SP;
PA;545.6
RN;508.9
RS;
MG;562.9
PI;389.0
ES;661.0
PA;497.9
SP;615.6
RS;
PE;
MS;437.1
SE;399.1
AM;474.7
RS;663.4
BA;408.5
RJ;
CE;378.7
BA;711.4
GO;
BA;696.4
PE;
RJ;404.6
SP;
MA;424.2
CE;623.0
AC;
RN;
RJ;546.2
AM;508.8
BA;636.1
TO;559.0
PE;
PA;
PE;464.7
AM;357.3
GO;662.8
SP;518.3
SP;421.6
MG;339.2
BA;474.0
PA;544.5
CE;808.5
AL;357.0
PB;459.0
AM;506.3
PA;
MG;359.0
GO;563.2
MG;375.4
AL;590.1
RN;
CE;451.4
ES;411.4
BA;510.5
CE;585.0
RN;590.0
PB;473.7
SP;0.0
MG;648.0
RS;
SC;
PE;475.3
PE;431.1
AM;390.6
PB;590.4
PE;505.2
SP;435.6
PE;492.7
RJ;
BA;336.9
RN;470.3
BA;445.2
DF;
SE;537.0
PE;404.3
SP;560.2
SP;459.5
ES;613.4
PB;
RN;704.5
AC;494.5
MG;439.6
PE;641.5
AL;366.0
AL;689.7
PA;
AL;
SE;457.1
RN;547.9
RO;459.3
MG;578.4
RN;762.4
RJ;661.9
SP;615.5
SP;367.1
PE;562.4
GO;729.9
MA;457.0
MG;
SE;476.2
AM;
PB;626.6
CE;
SP;520.5
CE;786.9
SP;421.3
GO;
MA;372.8
SE;
SP;609.2
PA;330.7
GO;
BA;
RS;
PE;550.0
PE;513.2
ES;544.6
AL;422.9
SP;
RS;469.5
RJ;501.5
PE;615.0
RS;
PB;364.5
PB;
BA;492.0
BA;525.3
SP;545.6
MA;721.7
GO;447.6
PA;
CE;614.7
CE;458.1
BA;
CE;
MG;525.4
BA;
SP;721.6
SE;
BA;584.2
SE;516.8
MG;
PA;
SP;361.9
RJ;595.7
PE;764.6
PI;
PB;
PE;363.4
CE;
PB;430.9
RS;411.6
MA;461.8
AL;491.4
CE;407.0
SE;
GO;701.8
SC;
RJ;652.0
RJ;389.9
CE;494.3
CE;641.3
SP;552.9
MG;647.3
SC;533.9
PB;521.5
PA;502.8
DF;
MG;716.3
PE;547.5
PA;368.2
MG;457.3
MA;801.7
PE;
SP;487.6
RJ;430.1
MG;460.1
SE;602.8
PA;388.7
SP;
BA;
BA;542.1
MS;
RN;
PR;620.2
PE;334.6
AL;
BA;789.7
CE;443.3
SE;547.6
MA;
SP;
PE;
MG;428.3
GO;445.3
RJ;
SE;562.9
RN;427.8
CE;504.1
RJ;464.6
MG;
RJ;
MG;
BA;676.6
RS;528.2
SP;689.2
PB;367.0
SE;741.9
BA;452.1
MS;
SP;
BA;610.0
MG;411.2
PB;
RJ;478.7
RO;
PE;
MG;591.9
PE;440.5
RN;609.8
SP;
AM;
CE;387.4
RJ;0.0
BA;359.6
SP;700.5
AC;721.0
RJ;332.5
PE;379.5
MA;507.4
RN;493.4
BA;367.0
RJ;383.6
MA;383.3
PE;
RS;510.3
PB;389.5
MA;533.0
CE;600.4
BA;553.4
PI;461.3
BA;
CE;
RJ;
PB;476.2
CE;
BA;557.5
RJ;593.9
BA;
MA;505.0
PA;470.9
PE;
SP;
AM;
BA;604.6
MG;
CE;436.3
RJ;477.5
RJ;630.5
PR;
RJ;
AC;475.8
RJ;546.3
SP;639.1
PA;
SP;629.5
BA;425.9
BA;
SP;557.2
CE;606.1
PA;431.7
RJ;
MG;344.4
RS;
AL;
RN;575.6
PB;361.4
GO;692.9
MG;570.2
PB;
AC;
MG;825.0
SP;456.0
SP;520.3
SP;
AL;
PR;421.5
PA;554.5
RJ;502.2
AL;569.3
SP;383.0
SE;
AL;581.4
SP;356.0
RN;381.7
RN;464.9
MG;601.6
CE;615.3
MA;681.2
BA;439.0
RN;430.8
RN;469.3
PA;416.2
SE;606.4
SP;740.6
PE;533.3
RN;494.4
RS;556.2
SE;498.4
PA;582.2
SP;
PR;747.7
PA;507.7
PR;539.1
RJ;428.4
CE;627.2
DF;
PI;347.5
SC;
MA;431.4
GO;360.4
RJ;
PB;587.8
CE;615.6
MG;
SE;
PR;
PR;
ES;534.4
SP;696.3
AL;364.1
PR;761.3
MG;467.4
AM;
PI;360.4
PA;
RN;378.3
MG;517.1
BA;358.3
RS;651.7
PE;568.3
PA;444.6
PB;615.6
RJ;332.4
SP;589.7
SP;516.3
MA;438.9
DF;649.2
ES;422.1
MG;502.5
MT;519.5
SP;
BA;
PE;376.8
AP;343.4
BA;397.7
CE;651.0
MG;
PA;579.9
GO;524.3
PE;643.8
BA;485.6
BA;373.3
PR;
SP;
SC;631.6
AL;340.7
PA;
BA;348.3
PE;380.6
SE;665.6
SP;372.7
BA;443.2
MA;
GO;
RS;498.7
MS;482.8
BA;392.3
CE;467.6
CE;614.8
AC;371.0
BA;608.9
MA;482.2
RS;
RJ;462.4
BA;593.3
MA;558.9
AP;364.3
PR;685.5
RS;899.6
PE;421.2
PA;438.9
PE;437.2
BA;
RN;494.4
PE;494.2
MG;
SP;857.5
BA;
SP;638.0
AP;383.7
MG;423.0
SE;
RN;392.5
BA;432.0
PA;511.0
SP;493.3
SP;652.8
AP;
RJ;471.5
CE;
PB;844.3
ES;404.2
SP;564.7
SP;
MA;435.5
AM;508.8
GO;401.1
MG;
CE;341.4
BA;391.0
PA;366.9
RJ;410.0
BA;
PA;
BA;423.3
AC;
MA;459.0
MG;461.7
RS;575.6
CE;428.5
PA;481.0
SP;475.0
RJ;
SP;654.1
RN;599.6
RJ;597.5
AP;
PA;387.5
CE;598.4
SP;693.2
SE;335.2
PA;603.2
RJ;650.4
BA;
GO;649.5
MG;
SE;451.0
MG;586.9
MG;
GO;628.8
BA;469.8
PA;556.5
SP;
PA;384.2
GO;673.2
RJ;456.2
PE;552.1
MG;700.2
CE;562.6
RN;378.3
PB;472.7
RN;
TO;
CE;772.0
PB;549.2
RJ;
SP;
CE;402.0
RJ;450.6
PB;
AP;
RJ;535.3
RJ;
CE;766.0
MG;
RS;464.4
SP;
PE;352.8
PA;
PE;535.7
PR;550.0
BA;585.5
MG;785.5
MG;578.1
AP;425.0
PE;690.1
SP;
DF;
MG;368.0
SP;
SP;593.4
GO;597.5
GO;569.0
DF;
SP;584.3
MG;653.5
DF;547.0
AM;572.4
SP;446.4
SP;
MG;408.4
PE;491.2
CE;560.3
MA;455.6
RN;
SP;407.8
SP;497.3
GO;707.2
ES;609.4
BA;618.4
MG;484.2
CE;551.3
MG;
SP;561.5
BA;
CE;626.0
SP;454.6
SP;646.6
SP;367.0
PR;640.4
BA;
RJ;
PA;554.5
PB;434.8
BA;
CE;469.2
SP;597.6
MG;650.1
PA;622.4
PB;410.2
PR;
SC;630.6
SP;370.8
PA;
BA;464.5
PI;451.6
SC;680.5
AM;
AM;369.4
PB;352.8
RN;440.5
SP;
ES;482.2
MA;
RS;
TO;
SP;503.3
RJ;474.6
MT;363.8
PB;507.5
PA;335.9
ES;772.6
AM;515.4
TO;396.6
CE;570.2
MA;466.6
BA;
BA;
PE;477.3
PA;476.5
GO;
MG;621.2
MA;527.0
GO;660.9
RJ;520.4
RS;434.9
BA;
PB;524.5
GO;422.2
BA;415.6
SP;534.7
CE;637.1
BA;357.4
SP;
TO;
MA;
SP;440.2
BA;643.8
PE;
GO;419.0
BA;
MG;841.7
SP;
RN;490.0
SP;
BA;496.3
MG;610.6
MG;594.8
PB;720.8
SP;535.6
MG;689.6
RS;
RJ;560.9
SP;530.4
SE;349.9
DF;592.5
BA;562.1
RJ;
RJ;
SP;519.1
BA;361.2
CE;469.3
RN;
PE;565.2
PA;
MG;617.4
RJ;501.4
RJ;670.8
RJ;461.1
SP;585.9
BA;
MG;
PI;476.1
ES;
PE;394.5
RJ;
RN;376.9
SE;
CE;512.2
PR;520.3
SE;489.2
SP;717.4
SC;
PR;
BA;439.1
RJ;
PI;
BA;357.3
RJ;423.8
PR;624.1
RS;681.0
CE;465.6
PR;
SP;547.3
MG;400.9
RJ;634.1
MA;407.3
DF;748.6
RJ;
RS;579.7
PR;654.8
RN;410.7
GO;608.0
MG;620.1
SP;514.6
MG;532.1
SP;
PB;
PR;
BA;642.7
PE;529.4
SP;547.6
RJ;
MA;
SE;495.1
SP;714.7
PB;
PE;
AM;463.1
RJ;599.0
BA;719.2
MS;
MG;546.9
RJ;
SP;457.9
MT;599.3
GO;
PE;528.7
SP;
RR;545.2
CE;675.7
PA;
PI;622.8
RN;
PA;
RJ;389.9
MA;
MG;606.3
RS;629.5
PR;
SP;
CE;520.8
RO;355.7
PA;549.4
MA;407.0
SP;455.4
SP;
PI;
MA;442.1
SP;495.2
RS;
GO;
GO;402.4
GO;396.1
RS;379.4
GO;
MG;556.9
PR;431.6
PB;653.9
ES;676.3
RS;498.4
DF;728.0
MG;
BA;511.1
BA;
RJ;628.4
SC;437.1
MA;
GO;432.5
AL;514.9
AM;438.2
ES;600.9
PI;
PA;339.1
RN;500.4
PE;
RJ;0.0
PE;447.8
PB;732.1
RJ;357.5
RJ;
AL;385.7
MG;612.6
AP;366.4
RJ;
RS;498.1
RJ;793.6
PA;
PE;607.0
BA;
MA;
BA;602.5
CE;571.8
BA;369.6
BA;
MG;436.7
MG;
SP;535.8
MA;
CE;420.4
SP;
RJ;
CE;517.9
RJ;607.1
MA;423.6
RS;
PA;
RJ;697.2
RS;492.4
PB;448.1
BA;405.1
CE;420.4
MG;635.0
CE;
PE;
RN;462.7
MS;
BA;
RJ;
RJ;670.0
MA;354.4
CE;642.0
RJ;
GO;626.6
AL;
AC;469.5
RN;630.1
BA;702.7
RJ;
MG;725.6
PE;666.2
BA;467.0
CE;
MG;635.2
AC;741.4
RJ;630.5
CE;656.8
RS;511.7
PI;384.0
PE;627.0
BA;543.6
PA;
PB;604.1
BA;431.4
MG;379.6
RJ;
PE;
AL;
PE;627.8
PR;536.3
MG;608.4
RJ;511.5
GO;752.0
PA;514.0
PI;396.7
AL;806.9
GO;332.6
SP;733.7
PE;565.2
MS;447.9
RJ;668.1
PB;520.2
MG;640.3
PA;612.3
RS;578.9
PE;472.7
BA;508.3
CE;560.6
PE;749.1
BA;
PE;528.1
PE;
BA;
SP;505.9
MG;714.3
PI;440.6
PE;371.9
CE;
MA;487.9
RR;408.1
SE;633.8
MA;553.8
CE;
MG;574.7
CE;640.0
PB;744.2
SP;414.1
SP;692.9
RJ;429.7
SP;578.7
RJ;479.1
RN;469.8
PA;477.2
RR;655.3
MA;472.4
PE;369.0
RS;
GO;530.2
SP;459.9
PA;
SP;764.8
BA;634.9
BA;707.0
PR;619.2
RS;570.6
AP;347.2
SC;546.1
BA;520.4
PA;470.4
RJ;
SP;464.6
PA;769.7
TO;457.2
PE;412.3
PA;582.9
PA;332.6
PE;418.0
RJ;378.3
MG;507.1
CE;535.3
PA;
AP;383.7
RN;
PE;565.4
RS;
SE;
SE;556.9
PB;441.2
MG;
SP;549.1
RS;
SE;
RS;782.4
PE;621.4
PR;737.3
BA;621.1
RS;510.5
AM;394.0
DF;370.4
PA;
SP;512.0
PR;527.6
SP;424.2
MS;398.8
CE;
MS;
BA;471.2
SP;429.9
RJ;
BA;
BA;531.7
RJ;331.0
BA;
SP;666.7
PA;543.3
RN;333.2
RS;657.6
RJ;
PE;
GO;
PB;436.3
DF;
RJ;444.2
MG;
PA;433.8
SE;464.5
BA;
BA;
ES;413.8
PA;426.9
SE;
SC;679.6
SP;616.1
MG;653.3
CE;663.7
PI;431.3
SP;609.4
RJ;646.5
SP;
RS;494.0
BA;388.8
ES;583.2
PB;589.5
PB;376.0
MS;378.0
MG;654.7
MA;357.7
PR;436.7
RS;427.2
AC;
PE;372.6
MA;
SE;617.5
PA;367.6
SP;
RJ;381.4
BA;352.2
CE;523.5
RJ;465.6
MG;
PA;382.3
AP;495.1
PA;694.1
SP;420.0
MS;
RS;
BA;
CE;
RJ;371.6
RJ;358.5
CE;
MS;
AM;
RN;766.8
RJ;530.4
RS;404.0
SP;569.6
RJ;495.3
GO;385.1
PR;520.3
BA;483.3
RJ;546.1
PE;646.2
TO;689.7
PE;502.8
ES;470.6
CE;433.5
PI;
RN;536.2
PI;669.4
BA;
AM;
PA;592.9
PA;
BA;
MG;387.2
CE;
AP;470.9
PA;457.1
SE;344.3
RJ;358.1
PI;487.4
RJ;358.7
PR;611.6
AL;545.4
RN;457.2
BA;691.0
ES;723.5
PR;536.8
BA;391.6
BA;513.1
RS;376.1
SP;432.1
MG;525.0
SC;646.9
PE;368.7
PE;514.7
MA;
GO;
BA;487.9
CE;605.3
CE;348.1
MG;488.9
RS;
RN;
MT;474.5
CE;
CE;
MA;
SP;383.8
AC;
SP;446.2
AM;
PA;496.9
AL;
PA;461.9
PB;
PE;
BA;472.8
MG;
MG;803.8
PE;
RN;456.6
CE;469.5
AL;363.7
AL;470.2
RJ;472.6
BA;
MA;464.2
PA;386.2
BA;425.9
PB;537.8
ES;514.4
MG;469.7
BA;714.6
PA;483.1
RJ;573.7
RJ;
AM;441.1
PA;519.1
PI;549.9
MG;735.1
MG;412.7
MG;546.5
PE;469.5
PI;
ES;458.0
RO;367.0
CE;440.2
BA;
BA;0.0
BA;421.8
SP;366.7
RJ;550.0
MG;734.1
ES;525.5
SP;809.8
SP;592.9
SE;
SP;626.7
RS;657.9
RJ;398.7
SP;671.1
CE;577.1
SP;510.4
BA;481.4
PE;456.9
MA;734.3
RJ;
PB;
GO;
PB;374.7
PB;622.8
MG;615.7
BA;409.3
CE;659.3
SP;
MA;438.6
RN;719.8
SE;419.8
TO;420.9
SP;421.7
MS;
RN;717.4
MG;643.0
PA;615.1
AM;
SP;370.6
SP;557.0
PB;588.5
BA;750.2
RN;426.9
SE;382.3
MG;472.2
RS;
PE;462.6
MG;413.2
BA;516.6
DF;818.8
PI;379.6
CE;396.3
MA;404.1
MG;586.9
BA;
PA;717.7
PR;537.8
PA;616.6
BA;785.7
RS;469.5
RS;477.7
PI;483.0
ES;
SP;357.7
AP;512.7
PA;373.1
RJ;420.5
AP;
TO;570.6
PB;388.6
SP;
MA;617.0
RJ;
SP;691.2
DF;
PA;347.7
AC;580.8
MG;355.5
BA;380.7
BA;552.2
PA;368.3
MA;344.7
RJ;
SP;522.1
DF;
BA;589.9
AP;448.2
BA;
PA;523.2
CE;395.6
MG;487.9
CE;
MA;445.0
RJ;413.4
PA;601.4
BA;663.6
PR;634.6
BA;490.9
BA;386.0
RJ;
SP;738.2
PI;510.9
RJ;761.8
BA;478.9
PB;421.2
AM;597.7
AL;350.9
MG;
PE;604.2
MA;449.2
RS;545.7
SP;418.3
SP;531.5
RJ;697.7
PE;477.8
RJ;448.0
BA;386.9
PB;513.3
TO;
MG;689.4
CE;
AL;656.9
PA;
RN;570.1
BA;
PE;
SE;750.5
CE;672.9
SP;463.1
PE;744.2
MA;670.2
CE;663.1
TO;463.2
PR;423.8
ES;
PR;534.4
RJ;690.3
ES;564.6
SP;661.0
SP;
SE;600.7
GO;552.6
CE;466.6
RJ;367.2
ES;
SC;571.3
PA;340.8
AP;
RS;373.9
SP;615.4
RJ;529.6
RJ;661.5
PE;579.5
CE;346.0
CE;613.2
RJ;509.4
PA;
RJ;581.5
SP;372.5
CE;409.9
AM;463.5
AM;445.1
RN;623.0
BA;720.6
PI;377.2
SP;536.1
CE;663.0
MA;398.4
CE;438.2
SE;607.4
ES;573.7
RS;376.1
RN;
SP;609.3
RJ;703.0
PR;667.9
SC;694.6
MG;447.8
RN;515.9
SP;398.9
BA;609.6
SE;666.2
CE;688.9
RS;564.9
CE;535.4
PA;366.2
MA;545.5
RJ;
SC;
CE;366.1
SP;
RN;698.1
ES;
SP;412.2
SC;614.5
BA;411.6
PI;383.0
DF;663.4
BA;731.3
SP;695.4
BA;424.0
RJ;404.7
CE;618.7
SE;602.1
BA;453.2
MT;
CE;640.5
SE;488.5
RS;583.7
RJ;
BA;640.7
BA;419.6
BA;
GO;585.3
PB;691.5
CE;542.6
PI;472.5
RJ;
RN;381.6
MG;
BA;660.7
RS;943.6
SC;491.7
SP;
AM;
BA;569.5
SP;
PE;337.5
AM;494.6
PA;414.8
AL;400.3
ES;334.4
PE;
CE;724.1
MG;
MA;613.8
PB;509.2
RJ;439.2
BA;
RJ;522.7
ES;692.5
SP;592.0
CE;521.2
RS;430.0
PI;507.7
BA;
SP;500.1
PR;683.5
GO;384.8
MG;426.7
GO;
RN;511.6
RJ;
RJ;362.2
RJ;612.4
RJ;450.8
RN;541.5
PA;
AM;473.0
PB;390.4
PA;368.8
MA;
SP;610.8
PB;
PE;537.2
SP;735.3
PB;396.7
ES;
SP;577.1
BA;406.4
MA;420.8
AL;361.6
RJ;689.7
RJ;552.6
GO;
RN;752.4
RJ;
GO;613.9
SE;402.6
PB;
ES;601.8
BA;614.4
SC;
AL;563.2
DF;369.0
BA;523.7
RN;758.3
AL;
SC;432.4
GO;489.6
AM;394.6
AL;660.8
RJ;
RJ;
BA;
PE;495.0
PI;352.4
AL;565.5
SP;426.9
RS;717.2
DF;376.0
RN;629.1
